objectID,source_image_url,image_status,model
322361,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-039.jpg,included,OpenAI_CLIP
322612,https://images.metmuseum.org/CRDImages/an/web-large/DP-12499-020.jpg,included,OpenAI_CLIP
322362,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-041.jpg,included,OpenAI_CLIP
322620,https://images.metmuseum.org/CRDImages/an/web-large/DP-13006-005.jpg,included,OpenAI_CLIP
325979,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-003.jpg,included,OpenAI_CLIP
701203,https://images.metmuseum.org/CRDImages/ad/web-large/DP701374.jpg,included,OpenAI_CLIP
324923,https://images.metmuseum.org/CRDImages/an/web-large/MMA  59-107-3  01b.jpg,included,OpenAI_CLIP
323955,https://images.metmuseum.org/CRDImages/an/web-large/DP-31256-001.jpg,included,OpenAI_CLIP
325978,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-001.jpg,included,OpenAI_CLIP
325567,https://images.metmuseum.org/CRDImages/an/web-large/DP110693.jpg,included,OpenAI_CLIP
327315,https://images.metmuseum.org/CRDImages/an/web-large/vs1987_115.jpg,included,OpenAI_CLIP
326387,https://images.metmuseum.org/CRDImages/an/web-large/DP-40305-001.jpg,included,OpenAI_CLIP
322143,https://images.metmuseum.org/CRDImages/an/web-large/DP-16504-001.jpg,included,OpenAI_CLIP
328096,https://images.metmuseum.org/CRDImages/an/web-large/DP-40316-001.jpg,included,OpenAI_CLIP
324331,https://images.metmuseum.org/CRDImages/an/web-large/DP-38929-001.jpg,included,OpenAI_CLIP
325082,https://images.metmuseum.org/CRDImages/an/web-large/DP110665.jpg,included,OpenAI_CLIP
322360,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-037.jpg,included,OpenAI_CLIP
324203,https://images.metmuseum.org/CRDImages/an/web-large/DP110565.jpg,included,OpenAI_CLIP
322355,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-027.jpg,included,OpenAI_CLIP
764095,https://images.metmuseum.org/CRDImages/ad/web-large/DP-18755-007.jpg,included,OpenAI_CLIP
324199,https://images.metmuseum.org/CRDImages/an/web-large/DP110557.jpg,included,OpenAI_CLIP
322354,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-025.jpg,included,OpenAI_CLIP
325572,https://images.metmuseum.org/CRDImages/an/web-large/DP110697.jpg,included,OpenAI_CLIP
327376,https://images.metmuseum.org/CRDImages/an/web-large/DP-28472-001.jpg,included,OpenAI_CLIP
327685,https://images.metmuseum.org/CRDImages/an/web-large/DP-41788-001.jpg,included,OpenAI_CLIP
324383,https://images.metmuseum.org/CRDImages/an/web-large/DP110661.jpg,included,OpenAI_CLIP
322356,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-029.jpg,included,OpenAI_CLIP
853449,https://images.metmuseum.org/CRDImages/ad/web-large/DP-25528-001.jpg,included,OpenAI_CLIP
4895,https://images.metmuseum.org/CRDImages/ad/web-large/DP-26109-003.jpg,included,OpenAI_CLIP
324751,https://images.metmuseum.org/CRDImages/an/web-large/DP110634.jpg,included,OpenAI_CLIP
322973,https://images.metmuseum.org/CRDImages/an/web-large/DP-42233-001.jpg,included,OpenAI_CLIP
322357,https://images.metmuseum.org/CRDImages/an/web-large/DP-13132-031.jpg,included,OpenAI_CLIP
324747,https://images.metmuseum.org/CRDImages/an/web-large/DP110630.jpg,included,OpenAI_CLIP
323943,https://images.metmuseum.org/CRDImages/an/web-large/DP-25538-001.jpg,included,OpenAI_CLIP
328186,https://images.metmuseum.org/CRDImages/an/web-large/DP701382.jpg,included,OpenAI_CLIP
324745,https://images.metmuseum.org/CRDImages/an/web-large/DP110628.jpg,included,OpenAI_CLIP
326455,https://images.metmuseum.org/CRDImages/an/web-large/DP-40307-001.jpg,included,OpenAI_CLIP
324749,https://images.metmuseum.org/CRDImages/an/web-large/DP110632.jpg,included,OpenAI_CLIP
324139,https://images.metmuseum.org/CRDImages/an/web-large/hb51_25_25.jpg,included,OpenAI_CLIP
326457,https://images.metmuseum.org/CRDImages/an/web-large/DP-40309-001.jpg,included,OpenAI_CLIP
325566,https://images.metmuseum.org/CRDImages/an/web-large/DP110692.jpg,included,OpenAI_CLIP
329081,https://images.metmuseum.org/CRDImages/an/web-large/DP293243.jpg,included,OpenAI_CLIP
325869,https://images.metmuseum.org/CRDImages/an/web-large/DP115141.jpg,included,OpenAI_CLIP
327830,https://images.metmuseum.org/CRDImages/an/web-large/DT918.jpg,included,OpenAI_CLIP
325584,https://images.metmuseum.org/CRDImages/an/web-large/DT874.jpg,included,OpenAI_CLIP
324599,https://images.metmuseum.org/CRDImages/an/web-large/DP110594.jpg,included,OpenAI_CLIP
324291,https://images.metmuseum.org/CRDImages/an/web-large/DP-19135-003.jpg,included,OpenAI_CLIP
325571,https://images.metmuseum.org/CRDImages/an/web-large/DP110696.jpg,included,OpenAI_CLIP
326893,https://images.metmuseum.org/CRDImages/an/web-large/ANE56.jpg,included,OpenAI_CLIP
323525,https://images.metmuseum.org/CRDImages/an/web-large/DP110477.jpg,included,OpenAI_CLIP
325838,https://images.metmuseum.org/CRDImages/an/web-large/ME66_205_1.jpg,included,OpenAI_CLIP
327799,https://images.metmuseum.org/CRDImages/an/web-large/DP-13441-023.jpg,included,OpenAI_CLIP
323588,https://images.metmuseum.org/CRDImages/an/web-large/DP110477.jpg,included,OpenAI_CLIP
12791,https://images.metmuseum.org/CRDImages/ad/web-large/DP239227.jpg,included,OpenAI_CLIP
